Title,Date,Views,Likes,ViewsLog,LikesLog,Comments,Category,Duration,VideoID,Extracted,LTV,CTL,Diff,CommentsGroup,DiffGroup
Transformação de Bailarina Cappuccina: de Boneca do Squid Game a Cérebro Italiano na Vida Real!,2025-08-01T14:30:18Z,48064,340,4.681819910988056,4.681819910988056,2,HowtoStyle,3303,N2w5uLX_FsI,2025-8-02T00:00:00Z,0.007073901464713715,4.161118508655127e-05,1,1-10 Comments,<= 1 week
A Teoria do Big Bang (T5 E12). #comedia #gedieljr #piadasrapidas #piadascurtas #humor #series,2025-08-01T23:49:15Z,14188,797,4.151921179799905,4.151921179799905,5,Education,27,0oPDzjoMxrQ,2025-8-02T00:00:00Z,0.056174231745136735,0.000352410487736115,1,1-10 Comments,<= 1 week
Spider that mimics a leaf,2025-08-01T23:40:29Z,44881,832,4.652062524933568,4.652062524933568,15,Education,13,mxZ9ATXt5r8,2025-8-02T00:00:00Z,0.01853791136561128,0.00033421715202424187,1,11-100 Comments,<= 1 week
WARNING: Is a Stock Market CORRECTION Here?! #SPY #QQQ #BTC #AAPL,2025-08-01T23:08:28Z,13985,876,4.1456624707075465,4.1456624707075465,51,Education,441,i2PR3nH0Nro,2025-8-02T00:00:00Z,0.06263854129424383,0.003646764390418305,1,11-100 Comments,<= 1 week
😱ISSO É NORMAL? A verdade dos franguinhos! #curiosidadesrurais #franguinhos #avicultura #videoshort,2025-08-01T23:07:00Z,57297,339,4.758131883441146,4.758131883441146,4,Education,19,cP3cFRa2CJE,2025-8-02T00:00:00Z,0.005916540132991256,6.981168298514756e-05,1,1-10 Comments,<= 1 week
[New🍿] Baby Shark bought A Private Boat?!🗽⛴️ l Baby Shark Boulevard EP.2 | Baby Shark 10-year,2025-08-01T23:00:02Z,17696,81,4.247875109624604,4.247875109624604,0,Education,864,aa6R7Kplezk,2025-8-02T00:00:00Z,0.004577305605786618,0.0,1,No Comments,<= 1 week
The rock concert that turned into a DEATH trap #morbidfacts,2025-08-01T22:39:21Z,250003,13861,5.3979452201745515,5.3979452201745515,409,Education,60,ULYpZwpO6PE,2025-8-02T00:00:00Z,0.05544333467998384,0.0016359803682355811,1,101-1000 Comments,<= 1 week
How to Become a FAANG Software Engineer 🤑,2025-08-01T22:30:08Z,47805,2674,4.679473322529414,4.679473322529414,22,Education,44,Z5-Uw_9Jy_k,2025-8-02T00:00:00Z,0.05593557159292961,0.00046020290764564375,1,11-100 Comments,<= 1 week
A única série da Netflix que você precisa assistir,2025-08-01T22:00:19Z,40351,3773,4.605854302108905,4.605854302108905,159,Education,501,KzETHsEojkg,2025-8-02T00:00:00Z,0.09350449802978861,0.0039404227900175955,1,101-1000 Comments,<= 1 week
Craziest Case you’ve ever had as a Lawyer?!,2025-08-01T22:00:44Z,110236,2208,5.042323446132449,5.042323446132449,26,Education,180,ixX7heZqf24,2025-8-02T00:00:00Z,0.020029754345222976,0.000235857614572372,1,11-100 Comments,<= 1 week
"Birre fredde in poco tempo grazie a un tovagliolo di carta bagnato? Ebbene sì, funziona! Ecco perché",2025-08-01T22:00:11Z,444488,18351,5.647860040662518,5.647860040662518,403,Education,178,7rnLrga0fk4,2025-8-02T00:00:00Z,0.0412857040010079,0.0009066611472075736,1,101-1000 Comments,<= 1 week
BANCO DO BRASIL DERRETENDO LOUCAMENTE: O QUE ACONTECEU? A CRISE É PIOR DO QUE A GENTE PENSAVA?,2025-08-01T21:30:18Z,23583,2336,4.372599050995377,4.372599050995377,201,Education,649,sRaEN0eLNbM,2025-8-02T00:00:00Z,0.09905440359581054,0.008523088665564178,1,101-1000 Comments,<= 1 week
I Bought a SUPER RARE EEL for My SHARK POND!!,2025-08-01T21:26:03Z,215346,15689,5.333136809258306,5.333136809258306,757,Education,1340,h7AiPRzYaSM,2025-8-02T00:00:00Z,0.07285484754766748,0.0035152730953906734,1,101-1000 Comments,<= 1 week
A Must Watch: Adewale Billionaire son who abandoned his 60year old Mother is back with full force ,2025-08-01T21:09:47Z,55950,2543,4.747800090864369,4.747800090864369,2337,Education,999,qwczz53u05A,2025-8-02T00:00:00Z,0.04545129579982127,0.04176943699731903,1,1001+ Comments,<= 1 week
OSTEOPOROSE A MELHOR FORMA DE SE PREVENIR DA OSTEOPOROSE EM TODAS SS IDADES. Dr Lair Ribeiro #shorts,2025-08-01T21:00:31Z,12487,1085,4.096458111717453,4.096458111717453,24,Education,53,LcwCMjhktU4,2025-8-02T00:00:00Z,0.08689036598061985,0.0019219988788339874,1,11-100 Comments,<= 1 week
¿Es ILEGAL apuntar con un láser a un avión?✈️,2025-08-01T21:00:55Z,5402361,209005,6.732583601522964,6.732583601522964,498,Education,41,jYLsk8_5iEM,2025-8-02T00:00:00Z,0.03868771450112275,9.218191823908102e-05,1,101-1000 Comments,<= 1 week
USS Harry S. Truman: Inside Access To A US Aircraft Carrier,2025-08-01T21:00:42Z,5528,175,3.742568034366142,3.742568034366142,9,Education,2986,ZvTQ_yzKgSI,2025-8-02T00:00:00Z,0.031657018813314036,0.0016280752532561505,1,1-10 Comments,<= 1 week
St Francis of Assisi did not feel worthy to become a priest. #stfrancisofassisi #frjohniacono,2025-08-01T21:00:05Z,32914,2170,4.517380664803177,4.517380664803177,50,Education,71,4N1XMvFlmX4,2025-8-02T00:00:00Z,0.06592939174819226,0.001519110408944522,1,11-100 Comments,<= 1 week
This unemployed kid is a world champion? 🤯 Ep. 285 🪜,2025-08-01T20:46:09Z,3141579,212435,6.497147985214679,6.497147985214679,1586,Education,114,xQ82ootojw0,2025-8-02T00:00:00Z,0.0676204545548592,0.0005048416735660634,1,1001+ Comments,<= 1 week
Coisas que TIRAM A PACIÊNCIA do DESENHISTA😡🤣#shorts #shortfeed #desenhista #desenhando #artista,2025-08-01T20:45:00Z,35878,1162,4.554828225532231,4.554828225532231,34,Education,20,5sBSIndBHwo,2025-8-02T00:00:00Z,0.032387535537097945,0.0009476559451474441,1,11-100 Comments,<= 1 week
LOS HOMBRES HAN DEJADO DE BUSCAR a Las Mujeres Por Esta Razón 😎,2025-08-01T20:40:07Z,16997,1565,4.230372274412419,4.230372274412419,198,Education,530,JEaLNySC-2k,2025-8-02T00:00:00Z,0.09207507207154203,0.011649114549626405,1,101-1000 Comments,<= 1 week
💥 Enigma - Európa késésben a modern háborúra való felkészülésben?,2025-08-01T20:05:43Z,5802,179,3.7635777244666455,3.7635777244666455,10,Education,3308,ImmlXiVB890,2025-8-02T00:00:00Z,0.03085143054119269,0.001723543605653223,1,1-10 Comments,<= 1 week
Focus On The Money,2025-08-01T20:00:19Z,99971,3674,4.999874036334633,4.999874036334633,42,Education,41,Tlc8OI_o4g0,2025-8-02T00:00:00Z,0.03675065769073031,0.0004201218353322463,1,11-100 Comments,<= 1 week
New Harvest + Fertilizing Sweet Corn & A Market You’ve Never Seen,2025-08-01T20:00:34Z,20670,1444,4.315340476627288,4.315340476627288,126,Education,1830,k53WA-k9x_I,2025-8-02T00:00:00Z,0.0698597000483793,0.006095791001451379,1,101-1000 Comments,<= 1 week
😭Confusion Galore After Lumba’s Secret Video Pops Up;Is This A Cuřse 0r Libation ? Drop Ur Comments ,2025-08-01T19:54:29Z,10055,82,4.00238207493276,4.00238207493276,11,Education,3676,NZs14i7GL7k,2025-8-02T00:00:00Z,0.00815514669318747,0.001093983092988563,1,11-100 Comments,<= 1 week
Brutal FINAL Magnus Carlsen SACRIFICA DAMA  Destruye a Alireza Firouzja! Esports World Cup 2025,2025-08-01T19:33:48Z,17602,1177,4.2455620166559624,4.2455620166559624,47,Education,939,AbOiRF9LYME,2025-8-02T00:00:00Z,0.0668674014316555,0.002670151119191001,1,11-100 Comments,<= 1 week
Feliz cumpleaños a nuestro querido abuelo 🎂🎉 #shortvideo,2025-08-01T19:33:07Z,756256,3164,5.878668833289027,5.878668833289027,1,Education,6,9L0QlO_xiLA,2025-8-02T00:00:00Z,0.004183768459357678,1.3223035585833368e-06,1,1-10 Comments,<= 1 week
This is a Major Risk Factor for Alzheimer’s. #Alzheimers #Dementia #Memory #robertlove,2025-08-01T19:28:57Z,98122,4785,4.991766391757255,4.991766391757255,118,Education,86,cUYB-8hhL3o,2025-8-02T00:00:00Z,0.04876582213978516,0.0012025845376164366,1,101-1000 Comments,<= 1 week
"EU SOU O CAMINHO, A VERDADE E A VIDA... Trecho Impactante de The Chosen",2025-08-01T19:30:03Z,27556,6168,4.44021617608011,4.44021617608011,234,Education,134,TVJ0_kV0-yc,2025-8-02T00:00:00Z,0.2238350994338801,0.008491798519378719,1,101-1000 Comments,<= 1 week
LAWSUIT! Psycho Cops Break into Family's Home Over a SPEEDING TICKET,2025-08-01T19:29:46Z,33243,3503,4.5217002095962755,4.5217002095962755,1135,Education,825,drGMiyPTsYI,2025-8-02T00:00:00Z,0.1053755677887074,0.03414252624612701,1,1001+ Comments,<= 1 week
Why Was This Teacher Arrested During a Haircut?,2025-08-01T19:06:40Z,52837,5005,4.722938151099325,4.722938151099325,591,Education,1734,IQmrz_PkOmo,2025-8-02T00:00:00Z,0.09472528720404262,0.011185343603913924,1,101-1000 Comments,<= 1 week
Middle Earth Video Games: A History,2025-08-01T19:00:40Z,20234,1631,4.306081745657977,4.306081745657977,439,Education,2598,cqokM8-r2Dg,2025-8-02T00:00:00Z,0.08060689927844222,0.021696154986656124,1,101-1000 Comments,<= 1 week
Sig Sauer Just Won A P320 Court Case - And It's A Really Bad Sign For the P320,2025-08-01T18:52:57Z,40886,2234,4.611574624300936,4.611574624300936,596,Education,1489,dRfu4v7Ia-w,2025-8-02T00:00:00Z,0.05463972998092256,0.01457711686151739,1,101-1000 Comments,<= 1 week
Is the Stickybomb Rice in PvZ2 a sticky beast? #shorts #pvz #pvz2,2025-08-01T18:50:09Z,88002,5173,4.944492542367142,4.944492542367142,144,Education,67,3q88rfgzPhg,2025-8-02T00:00:00Z,0.058782754937387785,0.0016363264471262017,1,101-1000 Comments,<= 1 week
ABC Phonics Song / A for Apple / Kiddos Study Zone / Tiny Tots / Toddler Song / ABCs Nursery Rhymes,2025-08-01T18:35:00Z,5464,23,3.737510690673476,3.737510690673476,0,Education,3095,JIUFcWC4WE8,2025-8-02T00:00:00Z,0.004209370424597365,0.0,1,No Comments,<= 1 week
ദിവസം 214:കർത്താവിൻ്റെ ദാസൻ - The Bible in a Year മലയാളം (with Fr. Daniel Poovannathil),2025-08-01T18:30:48Z,103384,6269,5.014453331317074,5.014453331317074,1286,Education,1490,_2XVhoBN82w,2025-8-02T00:00:00Z,0.060638009750058036,0.012439062137274626,1,1001+ Comments,<= 1 week
Vissza az olajhoz: Trump leállítja a tengeri szélerőművek fejlesztését,2025-08-01T18:20:31Z,3353,56,3.52543355342882,3.52543355342882,188,Education,65,Jy3Axwfc7Pc,2025-8-02T00:00:00Z,0.016701461377870562,0.056069191768565466,1,101-1000 Comments,<= 1 week
Hot Take: Gravity is STILL a Force!,2025-08-01T18:05:29Z,63018,5866,4.799464615868339,4.799464615868339,1188,Education,464,qVsaLZs7kag,2025-8-02T00:00:00Z,0.0930845155352439,0.018851756640959727,1,1001+ Comments,<= 1 week
Being a trader is hard. This is way harder.,2025-08-01T18:03:31Z,28841,2784,4.460010314540897,4.460010314540897,625,Education,76,G-tKDjaqYIo,2025-8-02T00:00:00Z,0.09652924655871849,0.021670538469539893,1,101-1000 Comments,<= 1 week
3 Warning Signs We're Entering a Permanent Crisis,2025-08-01T18:03:09Z,78094,4754,4.89261766810278,4.89261766810278,958,Education,1441,iEzBGKgfvOM,2025-8-02T00:00:00Z,0.06087535534099931,0.012267267651804236,1,101-1000 Comments,<= 1 week
Eva Longoria: De Camarera a Ícono de Hollywood - Su Impactante Historia de Éxito,2025-08-01T18:00:34Z,106806,633,5.028595650573609,5.028595650573609,3,Education,9,TJfTD-oQNJQ,2025-8-02T00:00:00Z,0.005926633335205887,2.808830964552553e-05,1,1-10 Comments,<= 1 week
"Yes, it matters (how to brace a gate)",2025-08-01T17:45:54Z,47000,530,4.672097857935717,4.672097857935717,19,Education,13,vYuscjKEddY,2025-8-02T00:00:00Z,0.01127659574468085,0.0004042553191489362,1,11-100 Comments,<= 1 week
¿Por Qué un HOMBRE AHORRADOR?,2025-08-01T17:40:51Z,7106,723,3.851625203153309,3.851625203153309,69,Education,900,GJWVCPLLfIs,2025-8-02T00:00:00Z,0.10174500422178441,0.00971010413734872,1,11-100 Comments,<= 1 week
A Decade of Finance Knowledge in 200 Minutes | @NeerajArora  on Dostcast,2025-08-01T17:15:06Z,27416,875,4.438004091421811,4.438004091421811,39,Education,12229,s087B29oyjg,2025-8-02T00:00:00Z,0.031915669681937556,0.0014225269915377882,1,11-100 Comments,<= 1 week
Serdar Ortaç’a Ödül Gecesinde Saldırı : Ahmet Kaya’nın Hesabı Soruldu Demişti.,2025-08-01T17:08:48Z,961600,1159,5.982994454658664,5.982994454658664,75,Education,6,lOqny0kosak,2025-8-02T00:00:00Z,0.0012052828618968386,7.799500831946755e-05,1,11-100 Comments,<= 1 week
48H à la paille !,2025-08-01T17:00:07Z,21078,1313,4.323829400175669,4.323829400175669,27,Education,1788,USUOW3xezN8,2025-8-02T00:00:00Z,0.06229243761267673,0.0012809564474807857,1,11-100 Comments,<= 1 week
BİR SOVYET SUBAYI DÜNYAYI NASIL KURTARDI?,2025-08-01T17:00:13Z,94235,3554,4.974212234891919,4.974212234891919,231,Education,1224,9NDn7r-ipgc,2025-8-02T00:00:00Z,0.03771422507560885,0.002451318512230063,1,101-1000 Comments,<= 1 week
A Journey to the Center of the Milky Way | Space Documentary 2025,2025-08-01T17:00:39Z,28992,316,4.462278175996719,4.462278175996719,18,Education,9888,S3ET7O5j8zI,2025-8-02T00:00:00Z,0.010899558498896247,0.0006208609271523179,1,11-100 Comments,<= 1 week
Retired and 60: Why I Stopped Chasing a Bucket List - The Truth no one tells.,2025-08-01T16:15:03Z,23508,1276,4.3712156820423615,4.3712156820423615,306,Education,722,TrQxClwRFAI,2025-8-02T00:00:00Z,0.05427939424876638,0.013016845329249618,1,101-1000 Comments,<= 1 week
Piante simili a parti del corpo umano #shorts,2025-08-01T16:01:07Z,10340,142,4.014520538757924,4.014520538757924,3,Education,23,_5k9ucWTA_E,2025-8-02T00:00:00Z,0.013733075435203095,0.0002901353965183752,1,1-10 Comments,<= 1 week
Mi MAMÁ y yo nos LLEVAMOS a toda MADRE @DonaSuegra  #humor #fyp #parati #shorts,2025-08-01T23:47:21Z,10400,392,4.017033339298781,4.017033339298781,4,ScienceTech,27,qQ3bTsfIHXQ,2025-8-02T00:00:00Z,0.03769230769230769,0.0003846153846153846,1,1-10 Comments,<= 1 week
This CRYPTO MELTDOWN Is A Trap! ETHEREUM and CARDANO Are the Bait,2025-08-01T23:25:17Z,30846,1539,4.489198854250677,4.489198854250677,318,ScienceTech,734,gxyco7wPP6M,2025-8-02T00:00:00Z,0.04989301692277767,0.010309278350515464,1,101-1000 Comments,<= 1 week
"MADURO SUPLICA A MARCO RUBIO LO ELIMINEN DE LA LISTA DEL CARTEL, EE.UU LE DIJO QUE !NO!",2025-08-01T23:08:42Z,10060,370,4.002597980719909,4.002597980719909,24,ScienceTech,516,wJU6ohBgdvA,2025-8-02T00:00:00Z,0.036779324055666,0.002385685884691849,1,11-100 Comments,<= 1 week
Windows 24H2 AHORA Más SUPERIOR a Windows 10 / Microsoft MOLESTA con ESTO!,2025-08-01T23:00:09Z,2193,135,3.341038631677523,3.341038631677523,30,ScienceTech,485,4Pcb156pMe8,2025-8-02T00:00:00Z,0.06155950752393981,0.013679890560875513,1,11-100 Comments,<= 1 week
Day 18 of 3D Printing a Duck for Every Subscriber #3dprinting #3dprinter #3dprinted,2025-08-01T22:50:41Z,40467,1068,4.607101009389372,4.607101009389372,125,ScienceTech,6,uTl5yVW-8gQ,2025-8-02T00:00:00Z,0.02639187486099785,0.0030889366644426325,1,101-1000 Comments,<= 1 week
Conheça a fruta que auxilia no trabalho de parto,2025-08-01T22:50:06Z,1507,287,3.1781132523146316,3.1781132523146316,10,ScienceTech,1806,NR2XJS2rNjE,2025-8-02T00:00:00Z,0.19044459190444593,0.006635700066357001,1,1-10 Comments,<= 1 week
Watch as a Banana Travels Through the Human Body,2025-08-01T22:44:27Z,174571,270,5.241972099701571,5.241972099701571,1,ScienceTech,11,0KurUR_g2-g,2025-8-02T00:00:00Z,0.0015466486415269432,5.7283283019516414e-06,1,1-10 Comments,<= 1 week
A Cross-Sectional Look at Fetal Growth and Development,2025-08-01T22:42:27Z,35555,164,4.550900682976287,4.550900682976287,0,ScienceTech,6,u_yO5n_XM14,2025-8-02T00:00:00Z,0.004612572071438616,0.0,1,No Comments,<= 1 week
CERN Split a Quantum Singularity… Then Discovered Why You NEVER Play God,2025-08-01T22:15:34Z,43420,1304,4.6376898191184015,4.6376898191184015,289,ScienceTech,1427,qcBocCUzzr8,2025-8-02T00:00:00Z,0.0300322432058959,0.006655918931368033,1,101-1000 Comments,<= 1 week
This Antarctic island once had a thriving forest #shorts #earth #antarctica #archaeology,2025-08-01T22:00:56Z,56259,2691,4.750192008342128,4.750192008342128,79,ScienceTech,132,taiReCBobAs,2025-8-02T00:00:00Z,0.04783234682450808,0.0014042197692813595,1,11-100 Comments,<= 1 week
Bro is having a good time --#motorcycle #moto #bikelife #motorbike #bike #kawasaki  #nyangear,2025-08-01T21:49:28Z,26945,4407,4.430478187932044,4.430478187932044,40,ScienceTech,14,3Z8GGRolEO0,2025-8-02T00:00:00Z,0.16355539061050287,0.0014845054741139357,1,11-100 Comments,<= 1 week
Encontramos A MARITZA Con El S!cario En Pleno Parque😡Son Complices De Todo El Cr!men‼️Asi Respondio😱,2025-08-01T21:30:17Z,13869,659,4.142045148157744,4.142045148157744,52,ScienceTech,615,uq4NmiHRTI4,2025-8-02T00:00:00Z,0.047516042973538106,0.0037493690965462543,1,11-100 Comments,<= 1 week
I Took a Picture of THE SUN with a 'Solar Telescope' ☀️,2025-08-01T21:30:07Z,20981,1425,4.321826183768503,4.321826183768503,83,ScienceTech,892,htxEy5DoTBg,2025-8-02T00:00:00Z,0.0679185930127258,0.003955960154425432,1,11-100 Comments,<= 1 week
GIL ES CASI HURACÁN,2025-08-01T21:30:06Z,21146,1685,4.325228227870849,4.325228227870849,105,ScienceTech,568,mPxP0-tg-tQ,2025-8-02T00:00:00Z,0.07968410101201173,0.004965478104606072,1,101-1000 Comments,<= 1 week
Unclogging a clogged sink drain pipe using the M12 chain snake ⛓️💦 #plumbing #plumber #diy #asmr,2025-08-01T21:27:27Z,28693,622,4.457775958330759,4.457775958330759,28,ScienceTech,60,co__529UzOQ,2025-8-02T00:00:00Z,0.02167776112640714,0.0009758477677482313,1,11-100 Comments,<= 1 week
A Razer lançou uma almofada gamer com som,2025-08-01T21:18:55Z,22081,2141,4.3440187377459125,4.3440187377459125,35,ScienceTech,31,LWMq61XlxTk,2025-8-02T00:00:00Z,0.09696118835197681,0.001585073139803451,1,11-100 Comments,<= 1 week
China construyó este ascensor colgante a 300 metros del abismo 😱,2025-08-01T21:11:18Z,25921,617,4.413651752063699,4.413651752063699,15,ScienceTech,37,a0tV3O3kimw,2025-8-02T00:00:00Z,0.023803094016434552,0.0005786813780332549,1,11-100 Comments,<= 1 week
Guia Completo de Como Fazer a Melhor Poda na Mexerica,2025-08-01T20:43:01Z,1394,92,3.144262773761991,3.144262773761991,9,ScienceTech,2170,gvp7JxAlYyM,2025-8-02T00:00:00Z,0.06599713055954089,0.006456241032998565,1,1-10 Comments,<= 1 week
🚨TV TCL vale a pena? o TRUQUE do preço que HUMILHA Samsung e LG!,2025-08-01T20:00:16Z,19421,1309,4.288271588254821,4.288271588254821,242,ScienceTech,506,Dl48q4ZLDvQ,2025-8-02T00:00:00Z,0.06740126667009938,0.012460738375984758,1,101-1000 Comments,<= 1 week
True Size Of A Robot Arm 3D Printer,2025-08-01T19:30:50Z,9025,328,3.9554472105776957,3.9554472105776957,4,ScienceTech,43,KolVv6JSa4s,2025-8-02T00:00:00Z,0.03634349030470914,0.00044321329639889195,1,1-10 Comments,<= 1 week
¿Cuánto ha llovido? Fuerte temporal llega a la zona central,2025-08-01T19:29:34Z,12837,105,4.108463541203595,4.108463541203595,8,ScienceTech,1618,WcpizJJX8fI,2025-8-02T00:00:00Z,0.00817948118719327,0.0006231985666432967,1,1-10 Comments,<= 1 week
MommaJab Speaks from her Heart. Thank you all! We a appreciate all your prayers IG: @mommajab_,2025-08-01T19:29:09Z,30264,5638,4.480926328284688,4.480926328284688,924,ScienceTech,180,aDeLIyyvZ4Q,2025-8-02T00:00:00Z,0.18629394660322496,0.030531324345757335,1,101-1000 Comments,<= 1 week
LG가 66년만에 복각한 국산 최초 라디오 - LG A-501 포터블 블루투스 스피커 겸 라디오 #금성사 #골드스타 #라디오 #블루투스스피커 #lg #lg전자 #goldstar,2025-08-01T19:25:09Z,23837,218,4.377251596478043,4.377251596478043,37,ScienceTech,60,y377TS035t0,2025-8-02T00:00:00Z,0.009145446155136972,0.0015522087511012292,1,11-100 Comments,<= 1 week
We Got A Great Deal On A Facebook Market PC,2025-08-01T19:15:01Z,28802,1411,4.4594226460511015,4.4594226460511015,196,ScienceTech,1541,598uAQlW460,2025-8-02T00:00:00Z,0.04898965349628498,0.006805082980348587,1,101-1000 Comments,<= 1 week
Soldier Literally Threw a Mortar Shell Like a Grenade!,2025-08-01T19:06:13Z,53306,1181,4.726776094959712,4.726776094959712,67,ScienceTech,30,Itg2C272x40,2025-8-02T00:00:00Z,0.022155104491051663,0.0012568941582561063,1,11-100 Comments,<= 1 week
Trump Just Unleashed A MASSIVE XRP Black Swan Event!,2025-08-01T19:06:20Z,38208,1748,4.5821543051132565,4.5821543051132565,269,ScienceTech,594,rv2dhJQ2w1I,2025-8-02T00:00:00Z,0.04574958123953099,0.007040410385259632,1,101-1000 Comments,<= 1 week
Michael Saylor JUST Dropped A MAJOR 15-Year Bitcoin Prediction — No One’s Ready,2025-08-01T19:00:42Z,15702,610,4.195954973023524,4.195954973023524,472,ScienceTech,794,fIPS9RXYHcs,2025-8-02T00:00:00Z,0.0388485543242899,0.030059864985352184,1,101-1000 Comments,<= 1 week
How to Remove an Angle Grinder Nut WITHOUT a Wrench – Genius Hex Key Trick! #lifehacks #homemade,2025-08-01T18:43:35Z,37785,109,4.577319426553794,4.577319426553794,2,ScienceTech,9,y4CWTelyQds,2025-8-02T00:00:00Z,0.0028847426227338892,5.2931057297869525e-05,1,1-10 Comments,<= 1 week
A gdyby III Rzesza wygrała wojnę? Nowy serial Amazonu pokaże taką alternatywną historię,2025-08-01T18:42:19Z,8065,321,3.9066043717249803,3.9066043717249803,20,ScienceTech,79,nJGYPBOA3wM,2025-8-02T00:00:00Z,0.0398016119032858,0.0024798512089274642,1,11-100 Comments,<= 1 week
¡Decir gracias no te va a salvar de la IA!,2025-08-01T18:37:47Z,13275,233,4.1230345297535065,4.1230345297535065,7,ScienceTech,34,rs8wPwBXKpY,2025-8-02T00:00:00Z,0.017551789077212807,0.0005273069679849341,1,1-10 Comments,<= 1 week
"I Rendered a Bitmap Image using Just Bash! (yes, really) - Graphics Programming in Bash?!",2025-08-01T18:15:57Z,8461,612,3.927421695050419,3.927421695050419,160,ScienceTech,4054,XjAIhULJsjc,2025-8-02T00:00:00Z,0.07233187566481504,0.01891029429145491,1,101-1000 Comments,<= 1 week
Dubbing AI Voice Changer Tutorial: Change Your Voice Like a Pro!,2025-08-01T17:54:41Z,26063,1608,4.416024404026534,4.416024404026534,27,ScienceTech,190,WUV72K56pmQ,2025-8-02T00:00:00Z,0.061696658097686374,0.0010359513486551818,1,11-100 Comments,<= 1 week
Valorant with Unreal Engine 5 doesn't even need a graphics card!,2025-08-01T17:45:16Z,40539,1972,4.6078730314848055,4.6078730314848055,451,ScienceTech,218,s3Js_iQkuXc,2025-8-02T00:00:00Z,0.04864451515824268,0.011125089420064628,1,101-1000 Comments,<= 1 week
Implementing deepagents: a technical walkthrough,2025-08-01T17:33:30Z,9042,228,3.9562645026982755,3.9562645026982755,20,ScienceTech,1420,TTMYJAw5tiA,2025-8-02T00:00:00Z,0.025215660252156602,0.0022119000221190004,1,11-100 Comments,<= 1 week
Una CÁMARA TOP en un gama media!!! Motorola G56 REVIEW,2025-08-01T17:30:01Z,21079,933,4.323850003846802,4.323850003846802,110,ScienceTech,554,6Tv_y6IiKBg,2025-8-02T00:00:00Z,0.044262061767636036,0.005218463873997818,1,101-1000 Comments,<= 1 week
Onda tropical que se aproximará a Bahamas y el golfo.,2025-08-01T17:28:59Z,6441,391,3.808953299155911,3.808953299155911,29,ScienceTech,735,ZHfS3otSVL4,2025-8-02T00:00:00Z,0.06070485949386741,0.0045024064586244375,1,11-100 Comments,<= 1 week
Is Information a Fundamental Force of Physics?,2025-08-01T16:58:04Z,52866,2939,4.723176451626107,4.723176451626107,282,ScienceTech,764,WqYRMmlZmhM,2025-8-02T00:00:00Z,0.05559338705406121,0.005334241289297469,1,101-1000 Comments,<= 1 week
Как истребитель исчезает с радаров ✈️,2025-08-01T16:43:50Z,57284,766,4.758033336067864,4.758033336067864,106,ScienceTech,62,Dk0kB7XpHzw,2025-8-02T00:00:00Z,0.013371971231059284,0.001850429439284966,1,101-1000 Comments,<= 1 week
FINALMENTE a SAMSUNG ACERTOU! Galaxy Z Fold 7 está INCRÍVEL e É o MELHOR DOBRÁVEL em CÂMERAS,2025-08-01T16:34:45Z,5694,571,3.7554174628109362,3.7554174628109362,36,ScienceTech,1119,sUmiG10I1No,2025-8-02T00:00:00Z,0.10028099754127151,0.006322444678609062,1,11-100 Comments,<= 1 week
YOVA Fue Acr!bill4do Por MARITZA😭La M4ldit4 Se Llevo A MANU Secuestr4da En Pleno Video‼️Esto Paso😱,2025-08-01T16:30:07Z,61329,1060,4.787665883356618,4.787665883356618,92,ScienceTech,617,L5FvL37uwg8,2025-8-02T00:00:00Z,0.017283829835803618,0.0015001059857489931,1,11-100 Comments,<= 1 week
Looking into a M2 threaded hole with Vividia NP-0-1411 video borescope  #borescope #threadedholes,2025-08-01T16:19:51Z,983,5,2.9925535178321354,2.9925535178321354,0,ScienceTech,47,E6sCRHAVorA,2025-8-02T00:00:00Z,0.00508646998982706,0.0,1,No Comments,<= 1 week
¡Segundo intento de lanzamiento de la misión tripulada Crew-11 a la ISS cargo de SpaceX! 🚀,2025-08-01T16:12:12Z,6470,669,3.8109042806687006,3.8109042806687006,1,ScienceTech,2384,GKSdfIlvdko,2025-8-02T00:00:00Z,0.10340030911901082,0.0001545595054095827,1,1-10 Comments,<= 1 week
💥There is a lot of rust in the coil ?,2025-08-01T16:03:26Z,187452,928,5.2728900784429795,5.2728900784429795,0,ScienceTech,18,DpqiyunlAKM,2025-8-02T00:00:00Z,0.0049506006871092335,0.0,1,No Comments,<= 1 week
İşlemci Soğutucusu Almadan İzle⚡️,2025-08-01T16:01:07Z,17777,431,4.249858472417371,4.249858472417371,33,ScienceTech,59,ZwK-a-BqNBA,2025-8-02T00:00:00Z,0.024244810710468582,0.001856331214490634,1,11-100 Comments,<= 1 week
"Człowiek, który toczy piękno nieidealne",2025-08-01T16:00:07Z,21435,449,4.331123487846652,4.331123487846652,44,ScienceTech,806,r-Tt4fNIOtw,2025-8-02T00:00:00Z,0.020947049218567763,0.00205271751807791,1,11-100 Comments,<= 1 week
James Webb Telescope Just Detected a TERRIFYING Object in Deep Space,2025-08-01T16:00:33Z,12544,321,4.098436045340363,4.098436045340363,42,ScienceTech,805,GkXICqJ4Bd0,2025-8-02T00:00:00Z,0.025589923469387755,0.0033482142857142855,1,11-100 Comments,<= 1 week
