Title,Date,Views,Likes,ViewsLog,LikesLog,Comments,Category,Duration,VideoID,Extracted,LTV,CTL,Diff,CommentsGroup,DiffGroup
This is what happens to the human body in a submarine when it implodes  #shorts ￼,2023-06-23T22:01:06Z,1334959,42104,6.125467927612811,6.125467927612811,1746,TravelEvents,61,4l-xOht6Uhg,2023-8-03T00:00:00Z,0.03153954540925976,0.0013079053364185717,771,1001+ Comments,> 2 years
10 Places In South India You Must Visit Atleast Once In A Lifetime #travel #itinerary #india #south,2023-06-23T09:42:32Z,2564346,63882,6.408976622934458,6.408976622934458,263,TravelEvents,17,m7xj5DIPjLE,2023-8-03T00:00:00Z,0.02491161489128222,0.00010256026292863756,771,101-1000 Comments,> 2 years
Buying a GOLD NUGGET from a LOCAL Gold Panner! #shorts,2023-06-22T12:00:03Z,4526718,293628,6.655783440185865,6.655783440185865,1473,TravelEvents,41,3phDiqw82jE,2023-8-03T00:00:00Z,0.06486553834367416,0.0003254013172457396,772,1001+ Comments,> 2 years
Weather takes a turn while paddle boarding with my dog and I had to get rescued 🫣 with Kayak seat,2023-06-20T22:12:20Z,10954694,507656,7.0396002508179905,7.0396002508179905,3224,TravelEvents,56,SMH1tXo49Tc,2023-8-03T00:00:00Z,0.04634141309652282,0.0002943030631435255,774,1001+ Comments,> 2 years
"THE WORLD’S NO.1 Restaurant in 2023 - Central, Peru (Virgilio Martínez)",2023-06-20T20:51:31Z,1490156,38003,6.173231735789981,6.173231735789981,1448,TravelEvents,966,U6z2s0IzJcU,2023-8-03T00:00:00Z,0.02550269904627435,0.0009717103444203157,774,1001+ Comments,> 2 years
Every Sport Played with a Tennis Ball!,2023-06-19T19:58:24Z,273,12,2.436162647040756,2.436162647040756,2,TravelEvents,44,K-9Xs6Le0yY,2023-8-03T00:00:00Z,0.04395604395604396,0.007326007326007326,775,1-10 Comments,> 2 years
3-Story Luxury A-Frame Cabin w/ Unique Loft! (60 Second Airbnb Tour),2023-06-17T14:18:01Z,1430344,77832,6.1554404985386215,6.1554404985386215,534,TravelEvents,60,fKjTOf634qU,2023-8-03T00:00:00Z,0.05441488201439654,0.000373336763743547,777,101-1000 Comments,> 2 years
3 Things I NEVER do in a hotel room 🤢,2023-06-16T19:30:59Z,132955,4023,5.123704674360915,5.123704674360915,131,TravelEvents,43,GDzDqXB5atc,2023-8-03T00:00:00Z,0.03025835809108345,0.000985295776766575,778,101-1000 Comments,> 2 years
How I pack for a long haul flight,2023-06-16T10:00:24Z,170357,3894,5.231359983509497,5.231359983509497,32,TravelEvents,39,IrowUOFS-x4,2023-8-03T00:00:00Z,0.022857880803254342,0.00018784082837805315,778,11-100 Comments,> 2 years
Traveling Ryanair with a Bicycle... Is it easy?,2023-06-15T19:00:06Z,932,28,2.9694159123539814,2.9694159123539814,1,TravelEvents,25,EfnsGXzKZjU,2023-8-03T00:00:00Z,0.030042918454935622,0.001072961373390558,779,1-10 Comments,> 2 years
Chicken Tteokbokki in Korea #mukbang #koreanfood,2023-06-15T15:53:34Z,369,4,2.56702636615906,2.56702636615906,1,TravelEvents,9,kDbRlvR9Xn0,2023-8-03T00:00:00Z,0.01084010840108401,0.0027100271002710027,779,1-10 Comments,> 2 years
Universal Studios Japan Cost 💸😯 Is a fast pass worth it? #universalstudios #japan #travel #budget,2023-06-15T05:05:30Z,290247,9183,5.4627677395555585,5.4627677395555585,154,TravelEvents,56,7GdV9xZyqPg,2023-8-03T00:00:00Z,0.0316385699076993,0.0005305825727742234,779,101-1000 Comments,> 2 years
Why You Can Hear The Ocean In A Shell 🤨,2023-06-14T14:30:13Z,35926584,911950,7.555415925234764,7.555415925234764,3689,TravelEvents,22,eOQVK7GcAq8,2023-8-03T00:00:00Z,0.025383710290964485,0.00010268162428133996,780,1001+ Comments,> 2 years
🏕️ Unlock the Secrets of Tent Camping: 6 Insider Tips | Campsite Classes,2023-06-14T13:00:07Z,2022378,35867,6.305862332249754,6.305862332249754,279,TravelEvents,49,BrrT2isMhik,2023-8-03T00:00:00Z,0.01773506238695239,0.00013795640577577486,780,101-1000 Comments,> 2 years
flight attendant tips for staying at a hotel (part 2),2023-06-13T23:38:45Z,15902668,695830,7.201469992274828,7.201469992274828,721,TravelEvents,55,wa72dJkZVPc,2023-8-03T00:00:00Z,0.04375555095534913,4.53383042392635e-05,781,101-1000 Comments,> 2 years
CONHEÇA A CIDADE MAIS ANTIGA DO MUNDO COM 10 MIL ANOS DE HISTÓRIA: JERICÓ NA PALESTINA #Shorts,2023-06-13T21:06:43Z,1759555,104081,6.245402846518289,6.245402846518289,1349,TravelEvents,58,_TO7qT5_8IQ,2023-8-03T00:00:00Z,0.059151887835276536,0.0007666711185498606,781,1001+ Comments,> 2 years
GAUMUKH : Gaumukh Origin of river Bhagirathi #nature #ganga #tungnathtrek #mountain,2023-06-13T15:52:33Z,22634,1129,4.354761311551589,4.354761311551589,13,TravelEvents,26,1IA4WnfAONc,2023-8-03T00:00:00Z,0.04988071043562781,0.0005743571617919944,781,11-100 Comments,> 2 years
Veja toda a cidade de Parnaíba - PI visto de cima - Drone,2023-06-13T01:56:54Z,9002,281,3.95433900860246,3.95433900860246,16,TravelEvents,382,iItAO09rfL0,2023-8-03T00:00:00Z,0.031215285492112863,0.001777382803821373,781,11-100 Comments,> 2 years
Riding a fully autonomous taxi for the 1st time 🤯 (Inside Waymo self-driving car) #travel #waymo,2023-06-12T19:00:19Z,501507,8452,5.7002769992510665,5.7002769992510665,230,TravelEvents,22,goQ2HsW1KnY,2023-8-03T00:00:00Z,0.01685320444181238,0.0004586177261733136,782,101-1000 Comments,> 2 years
How to eat Korean BBQ like a pro,2023-06-11T15:19:11Z,2258,18,3.353723937588949,3.353723937588949,2,TravelEvents,15,P4Yj8kBg9Jk,2023-8-03T00:00:00Z,0.007971656333038087,0.0008857395925597874,783,1-10 Comments,> 2 years
5 चाबी वाला ताला किसी भी कटर से नही कटेगा,2023-06-11T13:16:36Z,4588191,196721,6.661641488679855,6.661641488679855,303,TravelEvents,60,XkiF0OClSsE,2023-8-03T00:00:00Z,0.042875503657105817,6.60390990697641e-05,783,101-1000 Comments,> 2 years
Realistic Solo Van Life Night Routine #vanlife #nightroutine #solovanlife,2023-06-09T00:10:10Z,104683090,4700656,8.01987653351449,8.01987653351449,16763,TravelEvents,60,v_TiACkaN2k,2023-8-03T00:00:00Z,0.04490368024100167,0.00016013092467943008,785,1001+ Comments,> 2 years
How to Poop in the Wild Like an Adult,2023-06-08T22:51:55Z,5572845,41578,6.746076963999888,6.746076963999888,1533,TravelEvents,44,MRcbnNfMNBw,2023-8-03T00:00:00Z,0.0074608211784106685,0.00027508391135945825,786,1001+ Comments,> 2 years
Korean street food - Hotteok,2023-06-08T15:16:33Z,1786,18,3.2518814545525276,3.2518814545525276,0,TravelEvents,13,qkR9KtJSLwM,2023-8-03T00:00:00Z,0.010078387458006719,0.0,786,No Comments,> 2 years
