Title,Date,Views,Likes,ViewsLog,LikesLog,Comments,Category,Duration,VideoID,Extracted,LTV,CTL,Diff,CommentsGroup,DiffGroup
Velvet Tale #15A: A tale of pre-marital counseling to heal past hurt,2025-07-02T21:30:06Z,141,1,2.1492191126553797,2.1492191126553797,1,HowtoStyle,2287,gcuD83xdvSs,2025-7-03T00:00:00Z,0.0070921985815602835,0.0070921985815602835,31,1-10 Comments,<= 1 month
📸 DEIXE SUA CÂMERA COM IMAGEM DE CINEMA (Plugin Secreto do OBS),2025-07-02T21:00:25Z,9094,848,3.9587549498690895,3.9587549498690895,96,HowtoStyle,680,L_Gp-8pY0As,2025-7-03T00:00:00Z,0.09324829557950297,0.010556410820321091,31,11-100 Comments,<= 1 month
Carta a igreja de Esmirna #curiosidades #history #anime,2025-07-02T22:02:36Z,403,16,2.6053050461411096,2.6053050461411096,3,Education,130,pGCJRreA6QU,2025-7-03T00:00:00Z,0.03970223325062035,0.007444168734491315,31,1-10 Comments,<= 1 month
A História de ELISEU: E os Milagres Mais Misteriosos da Bíblia!,2025-07-02T22:00:51Z,1407,34,3.1482940974347455,3.1482940974347455,0,Education,721,_czSvlXu9-s,2025-7-03T00:00:00Z,0.024164889836531627,0.0,31,No Comments,<= 1 month
Sayısal Öğrencisi Nasıl Derece Yapar?,2025-07-02T19:17:35Z,3471,195,3.540454613671412,3.540454613671412,21,Education,489,YfTCUpOK46g,2025-7-03T00:00:00Z,0.056179775280898875,0.006050129645635264,31,11-100 Comments,<= 1 month
A psicologia dos preços... #marketingdigital,2025-07-02T19:15:02Z,34664,489,4.539878676026318,4.539878676026318,6,Education,9,UdOziCMzfCs,2025-7-03T00:00:00Z,0.014106854373413339,0.0001730902377105931,31,1-10 Comments,<= 1 month
Wild Amazon: The Battle for Survival in a Harsh Wilderness #naturedocumentary | Wildlife documentary,2025-07-02T16:00:26Z,3,0,0.47712125471966244,0.47712125471966244,0,Education,3811,GmMjm9i3z-s,2025-7-03T00:00:00Z,0.0,0.0,31,No Comments,<= 1 month
PARTE 2 ENSEÑATE A PEDIR AYUDA PASOS PARA EL EXITO,2025-07-02T04:03:50Z,240,0,2.380211241711606,2.380211241711606,0,Education,124,kHXS8fXw79I,2025-7-03T00:00:00Z,0.0,0.0,31,No Comments,<= 1 month
Trabalhe de Qualquer Lugar do Mundo: A Verdade Sobre Ser Nômade Digital  - com Alan Schramm,2025-07-02T23:00:03Z,1262,172,3.1010593549081156,3.1010593549081156,12,ScienceTech,1047,2o5RqR4JaGM,2025-7-03T00:00:00Z,0.13629160063391443,0.009508716323296355,31,11-100 Comments,<= 1 month
"I work with a lot of CS majors, so this is my solution for everyone #computerscience #python #html",2025-07-02T17:03:49Z,39320,494,4.594613509160098,4.594613509160098,20,ScienceTech,15,2Zv96wDU__k,2025-7-03T00:00:00Z,0.012563580874872839,0.000508646998982706,31,11-100 Comments,<= 1 month
3 configurações Secretas do Chrome que vão mudar a sua vida!,2025-07-02T13:03:19Z,71,7,1.8512583487190752,1.8512583487190752,4,ScienceTech,184,xHQLAnuX7YU,2025-7-03T00:00:00Z,0.09859154929577464,0.056338028169014086,31,1-10 Comments,<= 1 month
É possível ligar um avião girando a hélice com a mão?,2025-07-01T17:14:57Z,37992,518,4.579692156573962,4.579692156573962,0,ScienceTech,36,biGOv8foReE,2025-7-03T00:00:00Z,0.013634449357759528,0.0,32,No Comments,<= 1 year
