Title,Date,Views,Likes,Comments,Category,Duration,VideoID,Extracted,LTV,CTL,Diff
Julie Wargo - True (Not) Crime Story | HIV Is Not A Crime,2024-11-12T03:17:20Z,303255,3190,23,NonprofitsActivism,0:03:31,kfFAszbj3A0,2024-11-14T00:00:00Z,0.01051920001319022,0.007210031347962382,244
Triple P in South Carolina: A Parenting Program that Changes Lives,2024-11-11T21:43:02Z,34604,47,1,NonprofitsActivism,0:02:32,itBRatm91tA,2024-11-14T00:00:00Z,0.001358224482718761,0.02127659574468085,245
So you have a disability hearing...now what?,2024-11-11T20:10:33Z,2797,62,3,NonprofitsActivism,0:00:29,lhfYAIkfbmY,2024-11-14T00:00:00Z,0.022166607079013228,0.04838709677419355,245
Lower than the Angels: A History of Sex and Christianity - Nov 2024,2024-11-11T17:07:27Z,14932,293,3,NonprofitsActivism,1:16:15,Ea7jGn_dKEo,2024-11-14T00:00:00Z,0.01962228770425931,0.010238907849829351,245
A Shovel and a Sword - Pastor Touré Roberts,2024-11-11T01:00:06Z,77113,2245,238,NonprofitsActivism,1:21:53,V6HPgTB_boc,2024-11-14T00:00:00Z,0.029113119707442323,0.10601336302895323,245
CARA a CARA: Dr. Armando Alducin y Agustin Laje - El Globalismo y la sociedad actual,2024-11-10T21:25:35Z,200200,13164,1189,NonprofitsActivism,0:57:11,GCrullMtRHk,2024-11-14T00:00:00Z,0.06575424575424575,0.0903220905499848,246
AMOR A PRIMER LLAMADO | Historias Teletón 2024,2024-11-09T21:20:35Z,3618,73,15,NonprofitsActivism,0:08:00,fZJE_EwtF-I,2024-11-14T00:00:00Z,0.020176893311221668,0.2054794520547945,247
Hmana kan nunhlui a chul tawh hnu,2024-11-09T12:21:54Z,8024,622,84,NonprofitsActivism,0:06:08,ARjhWlgF_T8,2024-11-14T00:00:00Z,0.0775174476570289,0.13504823151125403,247
Shocking Hit & Run at A Police Station! Inspector Flees The Scene of an Accident on CAMERA!!,2024-11-09T10:00:32Z,102625,4468,627,NonprofitsActivism,0:28:15,RwGjmz-XgtY,2024-11-14T00:00:00Z,0.04353714981729598,0.14033124440465533,247
Lifted: A Dying Tribe Encounters New Life,2024-11-09T01:00:06Z,22196,417,62,NonprofitsActivism,1:16:01,5DjyBZdHoxY,2024-11-14T00:00:00Z,0.018787168859253918,0.1486810551558753,247
"Rabbi Angela Buchdahl | To be a Great Nation, Be a Blessing",2024-11-09T00:21:32Z,15866,353,N/A,NonprofitsActivism,0:08:25,iFfod_SylvQ,2024-11-14T00:00:00Z,N/A,N/A,247
Beer is a Shared Global Language - World Beer Cup,2024-11-08T22:12:07Z,2151,3,1,NonprofitsActivism,0:01:01,_hk1QFm1wGo,2024-11-14T00:00:00Z,0.001394700139470014,0.3333333333333333,248
Looking for a meaningful gift? Christmas Gift Guides | Bibles #christmasgifts,2024-11-08T22:04:11Z,2318,20,0,NonprofitsActivism,0:00:59,um01oC8mYL0,2024-11-14T00:00:00Z,0.008628127696289905,0.0,248
A Personificação de Cristo por Satanás: Quando e Por quê? - Pastor Stephen Bohr (Parte 1),2024-11-08T21:30:00Z,35287,2694,181,NonprofitsActivism,0:58:05,1LmD38Yw4XA,2024-11-14T00:00:00Z,0.07634539632159153,0.06718634001484781,248
Volunteers Rush Into Oklahoma After A String of Tornadoes,2024-11-08T20:08:49Z,12409,2662,63,NonprofitsActivism,0:00:58,HeTOU4XTaPg,2024-11-14T00:00:00Z,0.21452171810782497,0.0236664162283997,248
"Apheresis? Centrifuge? No, we’re not trying to land a triple word score in Scrabble...",2024-11-08T19:49:31Z,4690,155,5,NonprofitsActivism,0:00:36,Vi997-4YDug,2024-11-14T00:00:00Z,0.03304904051172708,0.03225806451612903,248
A New Waterfront City is Coming into View,2024-11-08T16:13:12Z,58345,847,217,NonprofitsActivism,0:02:21,m50CmOh7tB4,2024-11-14T00:00:00Z,0.014517096580683864,0.256198347107438,248
Empathy is a spiritual weapon | Joyce Meyer,2024-11-08T14:59:51Z,16907,2872,62,NonprofitsActivism,0:00:41,lN481WRyfjU,2024-11-14T00:00:00Z,0.16987046785355178,0.02158774373259053,248
A Food Fairy Tale,2024-11-08T13:15:00Z,136278,5,0,NonprofitsActivism,0:01:19,7EeXRyr_c94,2024-11-14T00:00:00Z,3.668970780316706e-05,0.0,248
IJ's Smashing Unfair Licensing Laws—One State at a Time!,2024-11-08T13:07:00Z,15133,2140,130,NonprofitsActivism,0:00:58,1Fp2d12iLn4,2024-11-14T00:00:00Z,0.14141280644948126,0.06074766355140187,248
A Conversation Like No Other: Abortion Survivors & Abortion Providers Speak Face to Face,2024-11-07T20:00:06Z,54463,1942,360,NonprofitsActivism,0:52:39,7KkEqweNpI0,2024-11-14T00:00:00Z,0.035657235187191307,0.18537590113285274,249
"Taksówkarz przeczytał notatkę, którą przekazali mu pasażerka i jej mąż. A gdy za nimi pojechał…",2024-11-07T17:00:34Z,11637,489,10,NonprofitsActivism,0:18:54,PUM3KrXtc1Q,2024-11-14T00:00:00Z,0.04202113946893529,0.02044989775051125,249
"Today on #BillyGraham's birthday, see how a simple #prayer in the 1930s ignited a global mission.",2024-11-07T15:06:56Z,36940,5582,100,NonprofitsActivism,0:00:54,aElwdDGqmtU,2024-11-14T00:00:00Z,0.15110990795885218,0.01791472590469366,249
A expedição: em busca das árvores gigantes | Episódio 3,2024-11-07T14:44:53Z,4114,61,1,NonprofitsActivism,0:03:14,7obWWgM3qjs,2024-11-14T00:00:00Z,0.014827418570734078,0.01639344262295082,249
